date,season,competition,league_match,home_team,away_team,home_score,away_score,home_pen,away_pen,penalties,shootout_winner,neutral,venue,event_id,stage
2000-05-12,2000,MLS,True,Colorado Rapids,Miami Fusion,1,2,,,False,,False,,fbcsv-mls-2000-2000-05-12-Colorado Rapids-Miami Fusion,Regular
2000-05-12,2000,MLS,True,D.C. United,New England Revolution,1,3,,,False,,False,,fbcsv-mls-2000-2000-05-12-D.C. United-New England Revolution,Regular
2000-05-12,2000,MLS,True,FC Dallas,LA Galaxy,1,1,,,False,,False,,fbcsv-mls-2000-2000-05-12-FC Dallas-LA Galaxy,Regular
2000-05-12,2000,MLS,True,Tampa Bay Mutiny,Columbus Crew SC,3,1,,,False,,False,,fbcsv-mls-2000-2000-05-12-Tampa Bay Mutiny-Columbus Crew SC,Regular
2000-05-12,2000,MLS,True,Sporting Kansas City,Red Bull New York,2,0,,,False,,False,,fbcsv-mls-2000-2000-05-12-Sporting Kansas City-Red Bull New York,Regular
2000-05-16,2000,MLS,True,San Jose Earthquakes,LA Galaxy,0,0,,,False,,False,,fbcsv-mls-2000-2000-05-16-San Jose Earthquakes-LA Galaxy,Regular
2000-05-16,2000,MLS,True,New England Revolution,Colorado Rapids,3,4,,,False,,False,,fbcsv-mls-2000-2000-05-16-New England Revolution-Colorado Rapids,Regular
2000-05-16,2000,MLS,True,Sporting Kansas City,D.C. United,2,0,,,False,,False,,fbcsv-mls-2000-2000-05-16-Sporting Kansas City-D.C. United,Regular
2000-05-19,2000,MLS,True,Chicago Fire,New England Revolution,0,1,,,False,,False,,fbcsv-mls-2000-2000-05-19-Chicago Fire-New England Revolution,Regular
2000-05-19,2000,MLS,True,Columbus Crew SC,FC Dallas,2,1,,,False,,False,,fbcsv-mls-2000-2000-05-19-Columbus Crew SC-FC Dallas,Regular
2000-05-19,2000,MLS,True,LA Galaxy,D.C. United,2,1,,,False,,False,,fbcsv-mls-2000-2000-05-19-LA Galaxy-D.C. United,Regular
2000-05-19,2000,MLS,True,Miami Fusion,Colorado Rapids,2,0,,,False,,False,,fbcsv-mls-2000-2000-05-19-Miami Fusion-Colorado Rapids,Regular
2000-05-19,2000,MLS,True,Red Bull New York,Tampa Bay Mutiny,3,2,,,False,,False,,fbcsv-mls-2000-2000-05-19-Red Bull New York-Tampa Bay Mutiny,Regular
2000-05-19,2000,MLS,True,Sporting Kansas City,San Jose Earthquakes,2,0,,,False,,False,,fbcsv-mls-2000-2000-05-19-Sporting Kansas City-San Jose Earthquakes,Regular
2000-05-23,2000,MLS,True,Chicago Fire,FC Dallas,4,3,,,False,,False,,fbcsv-mls-2000-2000-05-23-Chicago Fire-FC Dallas,Regular
2000-05-23,2000,MLS,True,New England Revolution,LA Galaxy,2,1,,,False,,False,,fbcsv-mls-2000-2000-05-23-New England Revolution-LA Galaxy,Regular
2000-05-26,2000,MLS,True,D.C. United,FC Dallas,3,2,,,False,,False,,fbcsv-mls-2000-2000-05-26-D.C. United-FC Dallas,Regular
2000-05-26,2000,MLS,True,LA Galaxy,San Jose Earthquakes,1,1,,,False,,False,,fbcsv-mls-2000-2000-05-26-LA Galaxy-San Jose Earthquakes,Regular
2000-05-26,2000,MLS,True,Miami Fusion,Columbus Crew SC,2,4,,,False,,False,,fbcsv-mls-2000-2000-05-26-Miami Fusion-Columbus Crew SC,Regular
2000-05-26,2000,MLS,True,Tampa Bay Mutiny,Sporting Kansas City,1,2,,,False,,False,,fbcsv-mls-2000-2000-05-26-Tampa Bay Mutiny-Sporting Kansas City,Regular
2000-05-26,2000,MLS,True,Red Bull New York,Chicago Fire,4,1,,,False,,False,,fbcsv-mls-2000-2000-05-26-Red Bull New York-Chicago Fire,Regular
2000-05-28,2000,MLS,True,Colorado Rapids,New England Revolution,2,1,,,False,,False,,fbcsv-mls-2000-2000-05-28-Colorado Rapids-New England Revolution,Regular
2000-06-02,2000,MLS,True,Columbus Crew SC,D.C. United,1,1,,,False,,False,,fbcsv-mls-2000-2000-06-02-Columbus Crew SC-D.C. United,Regular
2000-06-02,2000,MLS,True,FC Dallas,Tampa Bay Mutiny,2,3,,,False,,False,,fbcsv-mls-2000-2000-06-02-FC Dallas-Tampa Bay Mutiny,Regular
2000-06-02,2000,MLS,True,San Jose Earthquakes,Colorado Rapids,4,2,,,False,,False,,fbcsv-mls-2000-2000-06-02-San Jose Earthquakes-Colorado Rapids,Regular
2000-06-02,2000,MLS,True,LA Galaxy,Red Bull New York,0,2,,,False,,False,,fbcsv-mls-2000-2000-06-02-LA Galaxy-Red Bull New York,Regular
2000-06-02,2000,MLS,True,New England Revolution,Miami Fusion,2,0,,,False,,False,,fbcsv-mls-2000-2000-06-02-New England Revolution-Miami Fusion,Regular
2000-06-03,2000,MLS,True,Chicago Fire,Sporting Kansas City,3,2,,,False,,False,,fbcsv-mls-2000-2000-06-03-Chicago Fire-Sporting Kansas City,Regular
2000-06-06,2000,MLS,True,Chicago Fire,Miami Fusion,2,1,,,False,,False,,fbcsv-mls-2000-2000-06-06-Chicago Fire-Miami Fusion,Regular
2000-06-06,2000,MLS,True,FC Dallas,Columbus Crew SC,3,2,,,False,,False,,fbcsv-mls-2000-2000-06-06-FC Dallas-Columbus Crew SC,Regular
2000-06-08,2000,MLS,True,Red Bull New York,Tampa Bay Mutiny,0,3,,,False,,False,,fbcsv-mls-2000-2000-06-08-Red Bull New York-Tampa Bay Mutiny,Regular
2000-06-09,2000,MLS,True,Colorado Rapids,LA Galaxy,1,0,,,False,,False,,fbcsv-mls-2000-2000-06-09-Colorado Rapids-LA Galaxy,Regular
2000-06-09,2000,MLS,True,Columbus Crew SC,FC Dallas,1,1,,,False,,False,,fbcsv-mls-2000-2000-06-09-Columbus Crew SC-FC Dallas,Regular
2000-06-09,2000,MLS,True,D.C. United,Sporting Kansas City,0,0,,,False,,False,,fbcsv-mls-2000-2000-06-09-D.C. United-Sporting Kansas City,Regular
2000-06-09,2000,MLS,True,Miami Fusion,Chicago Fire,4,2,,,False,,False,,fbcsv-mls-2000-2000-06-09-Miami Fusion-Chicago Fire,Regular
2000-06-09,2000,MLS,True,New England Revolution,San Jose Earthquakes,3,0,,,False,,False,,fbcsv-mls-2000-2000-06-09-New England Revolution-San Jose Earthquakes,Regular
2000-06-16,2000,MLS,True,Chicago Fire,D.C. United,3,2,,,False,,False,,fbcsv-mls-2000-2000-06-16-Chicago Fire-D.C. United,Regular
2000-06-16,2000,MLS,True,Colorado Rapids,Columbus Crew SC,0,0,,,False,,False,,fbcsv-mls-2000-2000-06-16-Colorado Rapids-Columbus Crew SC,Regular
2000-06-16,2000,MLS,True,FC Dallas,Sporting Kansas City,4,1,,,False,,False,,fbcsv-mls-2000-2000-06-16-FC Dallas-Sporting Kansas City,Regular
2000-06-16,2000,MLS,True,San Jose Earthquakes,Miami Fusion,3,1,,,False,,False,,fbcsv-mls-2000-2000-06-16-San Jose Earthquakes-Miami Fusion,Regular
2000-06-16,2000,MLS,True,LA Galaxy,Tampa Bay Mutiny,2,1,,,False,,False,,fbcsv-mls-2000-2000-06-16-LA Galaxy-Tampa Bay Mutiny,Regular
2000-06-16,2000,MLS,True,Red Bull New York,New England Revolution,4,2,,,False,,False,,fbcsv-mls-2000-2000-06-16-Red Bull New York-New England Revolution,Regular
2000-06-20,2000,MLS,True,San Jose Earthquakes,New England Revolution,2,2,,,False,,False,,fbcsv-mls-2000-2000-06-20-San Jose Earthquakes-New England Revolution,Regular
2000-06-20,2000,MLS,True,LA Galaxy,Chicago Fire,1,1,,,False,,False,,fbcsv-mls-2000-2000-06-20-LA Galaxy-Chicago Fire,Regular
2000-06-20,2000,MLS,True,Tampa Bay Mutiny,Miami Fusion,1,4,,,False,,False,,fbcsv-mls-2000-2000-06-20-Tampa Bay Mutiny-Miami Fusion,Regular
2000-06-20,2000,MLS,True,Red Bull New York,D.C. United,2,2,,,False,,False,,fbcsv-mls-2000-2000-06-20-Red Bull New York-D.C. United,Regular
2000-06-20,2000,MLS,True,Sporting Kansas City,FC Dallas,0,0,,,False,,False,,fbcsv-mls-2000-2000-06-20-Sporting Kansas City-FC Dallas,Regular
2000-06-23,2000,MLS,True,Colorado Rapids,Red Bull New York,1,3,,,False,,False,,fbcsv-mls-2000-2000-06-23-Colorado Rapids-Red Bull New York,Regular
2000-06-23,2000,MLS,True,Columbus Crew SC,New England Revolution,3,1,,,False,,False,,fbcsv-mls-2000-2000-06-23-Columbus Crew SC-New England Revolution,Regular
2000-06-23,2000,MLS,True,D.C. United,FC Dallas,2,0,,,False,,False,,fbcsv-mls-2000-2000-06-23-D.C. United-FC Dallas,Regular
2000-06-23,2000,MLS,True,San Jose Earthquakes,Chicago Fire,1,1,,,False,,False,,fbcsv-mls-2000-2000-06-23-San Jose Earthquakes-Chicago Fire,Regular
2000-06-23,2000,MLS,True,Miami Fusion,Tampa Bay Mutiny,2,3,,,False,,False,,fbcsv-mls-2000-2000-06-23-Miami Fusion-Tampa Bay Mutiny,Regular
2000-06-23,2000,MLS,True,Sporting Kansas City,LA Galaxy,2,0,,,False,,False,,fbcsv-mls-2000-2000-06-23-Sporting Kansas City-LA Galaxy,Regular
2000-06-27,2000,MLS,True,Colorado Rapids,FC Dallas,1,0,,,False,,False,,fbcsv-mls-2000-2000-06-27-Colorado Rapids-FC Dallas,Regular
2000-06-27,2000,MLS,True,Columbus Crew SC,Tampa Bay Mutiny,1,2,,,False,,False,,fbcsv-mls-2000-2000-06-27-Columbus Crew SC-Tampa Bay Mutiny,Regular
2000-06-27,2000,MLS,True,D.C. United,LA Galaxy,1,2,,,False,,False,,fbcsv-mls-2000-2000-06-27-D.C. United-LA Galaxy,Regular
2000-06-27,2000,MLS,True,Red Bull New York,San Jose Earthquakes,0,0,,,False,,False,,fbcsv-mls-2000-2000-06-27-Red Bull New York-San Jose Earthquakes,Regular
2000-06-30,2000,MLS,True,Columbus Crew SC,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-2000-2000-06-30-Columbus Crew SC-San Jose Earthquakes,Regular
2000-06-30,2000,MLS,True,D.C. United,Colorado Rapids,1,1,,,False,,False,,fbcsv-mls-2000-2000-06-30-D.C. United-Colorado Rapids,Regular
2000-06-30,2000,MLS,True,FC Dallas,LA Galaxy,4,2,,,False,,False,,fbcsv-mls-2000-2000-06-30-FC Dallas-LA Galaxy,Regular
2000-06-30,2000,MLS,True,Tampa Bay Mutiny,Red Bull New York,0,2,,,False,,False,,fbcsv-mls-2000-2000-06-30-Tampa Bay Mutiny-Red Bull New York,Regular
2000-07-03,2000,MLS,True,Colorado Rapids,Chicago Fire,2,1,,,False,,False,,fbcsv-mls-2000-2000-07-03-Colorado Rapids-Chicago Fire,Regular
2000-07-03,2000,MLS,True,San Jose Earthquakes,Sporting Kansas City,0,0,,,False,,False,,fbcsv-mls-2000-2000-07-03-San Jose Earthquakes-Sporting Kansas City,Regular
2000-07-03,2000,MLS,True,LA Galaxy,Columbus Crew SC,1,0,,,False,,False,,fbcsv-mls-2000-2000-07-03-LA Galaxy-Columbus Crew SC,Regular
2000-07-03,2000,MLS,True,Miami Fusion,New England Revolution,2,1,,,False,,False,,fbcsv-mls-2000-2000-07-03-Miami Fusion-New England Revolution,Regular
2000-07-03,2000,MLS,True,Tampa Bay Mutiny,D.C. United,3,0,,,False,,False,,fbcsv-mls-2000-2000-07-03-Tampa Bay Mutiny-D.C. United,Regular
2000-07-04,2000,MLS,True,Red Bull New York,FC Dallas,2,1,,,False,,False,,fbcsv-mls-2000-2000-07-04-Red Bull New York-FC Dallas,Regular
2000-07-07,2000,MLS,True,Chicago Fire,Columbus Crew SC,3,1,,,False,,False,,fbcsv-mls-2000-2000-07-07-Chicago Fire-Columbus Crew SC,Regular
2000-07-07,2000,MLS,True,Colorado Rapids,San Jose Earthquakes,0,1,,,False,,False,,fbcsv-mls-2000-2000-07-07-Colorado Rapids-San Jose Earthquakes,Regular
2000-07-07,2000,MLS,True,FC Dallas,D.C. United,3,0,,,False,,False,,fbcsv-mls-2000-2000-07-07-FC Dallas-D.C. United,Regular
2000-07-07,2000,MLS,True,Miami Fusion,LA Galaxy,3,5,,,False,,False,,fbcsv-mls-2000-2000-07-07-Miami Fusion-LA Galaxy,Regular
2000-07-07,2000,MLS,True,Sporting Kansas City,Red Bull New York,0,1,,,False,,False,,fbcsv-mls-2000-2000-07-07-Sporting Kansas City-Red Bull New York,Regular
2000-07-11,2000,MLS,True,Columbus Crew SC,New England Revolution,4,1,,,False,,False,,fbcsv-mls-2000-2000-07-11-Columbus Crew SC-New England Revolution,Regular
2000-07-11,2000,MLS,True,D.C. United,Tampa Bay Mutiny,2,2,,,False,,False,,fbcsv-mls-2000-2000-07-11-D.C. United-Tampa Bay Mutiny,Regular
2000-07-14,2000,MLS,True,Chicago Fire,Tampa Bay Mutiny,0,0,,,False,,False,,fbcsv-mls-2000-2000-07-14-Chicago Fire-Tampa Bay Mutiny,Regular
2000-07-14,2000,MLS,True,Columbus Crew SC,Sporting Kansas City,2,0,,,False,,False,,fbcsv-mls-2000-2000-07-14-Columbus Crew SC-Sporting Kansas City,Regular
2000-07-14,2000,MLS,True,San Jose Earthquakes,Colorado Rapids,1,2,,,False,,False,,fbcsv-mls-2000-2000-07-14-San Jose Earthquakes-Colorado Rapids,Regular
2000-07-14,2000,MLS,True,LA Galaxy,D.C. United,1,2,,,False,,False,,fbcsv-mls-2000-2000-07-14-LA Galaxy-D.C. United,Regular
2000-07-14,2000,MLS,True,Miami Fusion,FC Dallas,0,3,,,False,,False,,fbcsv-mls-2000-2000-07-14-Miami Fusion-FC Dallas,Regular
2000-07-14,2000,MLS,True,New England Revolution,Red Bull New York,0,2,,,False,,False,,fbcsv-mls-2000-2000-07-14-New England Revolution-Red Bull New York,Regular
2000-07-18,2000,MLS,True,FC Dallas,Miami Fusion,1,1,,,False,,False,,fbcsv-mls-2000-2000-07-18-FC Dallas-Miami Fusion,Regular
2000-07-18,2000,MLS,True,Sporting Kansas City,New England Revolution,0,1,,,False,,False,,fbcsv-mls-2000-2000-07-18-Sporting Kansas City-New England Revolution,Regular
2000-07-20,2000,MLS,True,Colorado Rapids,Chicago Fire,1,1,,,False,,False,,fbcsv-mls-2000-2000-07-20-Colorado Rapids-Chicago Fire,Regular
2000-07-21,2000,MLS,True,San Jose Earthquakes,New England Revolution,1,2,,,False,,False,,fbcsv-mls-2000-2000-07-21-San Jose Earthquakes-New England Revolution,Regular
2000-07-21,2000,MLS,True,Tampa Bay Mutiny,LA Galaxy,2,0,,,False,,False,,fbcsv-mls-2000-2000-07-21-Tampa Bay Mutiny-LA Galaxy,Regular
2000-07-21,2000,MLS,True,Red Bull New York,Miami Fusion,4,2,,,False,,False,,fbcsv-mls-2000-2000-07-21-Red Bull New York-Miami Fusion,Regular
2000-07-21,2000,MLS,True,Sporting Kansas City,Columbus Crew SC,3,1,,,False,,False,,fbcsv-mls-2000-2000-07-21-Sporting Kansas City-Columbus Crew SC,Regular
2000-08-01,2000,MLS,True,D.C. United,Red Bull New York,3,2,,,False,,False,,fbcsv-mls-2000-2000-08-01-D.C. United-Red Bull New York,Regular
2000-08-01,2000,MLS,True,San Jose Earthquakes,Columbus Crew SC,1,2,,,False,,False,,fbcsv-mls-2000-2000-08-01-San Jose Earthquakes-Columbus Crew SC,Regular
2000-08-01,2000,MLS,True,Tampa Bay Mutiny,Chicago Fire,0,1,,,False,,False,,fbcsv-mls-2000-2000-08-01-Tampa Bay Mutiny-Chicago Fire,Regular
2000-08-01,2000,MLS,True,New England Revolution,FC Dallas,1,2,,,False,,False,,fbcsv-mls-2000-2000-08-01-New England Revolution-FC Dallas,Regular
2000-08-01,2000,MLS,True,Sporting Kansas City,Colorado Rapids,3,1,,,False,,False,,fbcsv-mls-2000-2000-08-01-Sporting Kansas City-Colorado Rapids,Regular
2000-08-04,2000,MLS,True,Colorado Rapids,San Jose Earthquakes,2,0,,,False,,False,,fbcsv-mls-2000-2000-08-04-Colorado Rapids-San Jose Earthquakes,Regular
2000-08-04,2000,MLS,True,D.C. United,Miami Fusion,1,3,,,False,,False,,fbcsv-mls-2000-2000-08-04-D.C. United-Miami Fusion,Regular
2000-08-04,2000,MLS,True,New England Revolution,Columbus Crew SC,1,1,,,False,,False,,fbcsv-mls-2000-2000-08-04-New England Revolution-Columbus Crew SC,Regular
2000-08-04,2000,MLS,True,Sporting Kansas City,LA Galaxy,1,5,,,False,,False,,fbcsv-mls-2000-2000-08-04-Sporting Kansas City-LA Galaxy,Regular
2000-08-05,2000,MLS,True,Chicago Fire,Red Bull New York,3,1,,,False,,False,,fbcsv-mls-2000-2000-08-05-Chicago Fire-Red Bull New York,Regular
2000-08-05,2000,MLS,True,Tampa Bay Mutiny,FC Dallas,2,1,,,False,,False,,fbcsv-mls-2000-2000-08-05-Tampa Bay Mutiny-FC Dallas,Regular
2000-08-11,2000,MLS,True,FC Dallas,D.C. United,1,0,,,False,,False,,fbcsv-mls-2000-2000-08-11-FC Dallas-D.C. United,Regular
2000-08-11,2000,MLS,True,San Jose Earthquakes,Tampa Bay Mutiny,1,2,,,False,,False,,fbcsv-mls-2000-2000-08-11-San Jose Earthquakes-Tampa Bay Mutiny,Regular
2000-08-11,2000,MLS,True,LA Galaxy,Sporting Kansas City,1,1,,,False,,False,,fbcsv-mls-2000-2000-08-11-LA Galaxy-Sporting Kansas City,Regular
2000-08-11,2000,MLS,True,Miami Fusion,Colorado Rapids,4,1,,,False,,False,,fbcsv-mls-2000-2000-08-11-Miami Fusion-Colorado Rapids,Regular
2000-08-11,2000,MLS,True,Red Bull New York,New England Revolution,2,1,,,False,,False,,fbcsv-mls-2000-2000-08-11-Red Bull New York-New England Revolution,Regular
2000-08-15,2000,MLS,True,Columbus Crew SC,Miami Fusion,2,0,,,False,,False,,fbcsv-mls-2000-2000-08-15-Columbus Crew SC-Miami Fusion,Regular
2000-08-15,2000,MLS,True,FC Dallas,Chicago Fire,3,0,,,False,,False,,fbcsv-mls-2000-2000-08-15-FC Dallas-Chicago Fire,Regular
2000-08-15,2000,MLS,True,San Jose Earthquakes,Sporting Kansas City,0,3,,,False,,False,,fbcsv-mls-2000-2000-08-15-San Jose Earthquakes-Sporting Kansas City,Regular
2000-08-15,2000,MLS,True,LA Galaxy,Colorado Rapids,1,0,,,False,,False,,fbcsv-mls-2000-2000-08-15-LA Galaxy-Colorado Rapids,Regular
2000-08-15,2000,MLS,True,Tampa Bay Mutiny,Red Bull New York,4,3,,,False,,False,,fbcsv-mls-2000-2000-08-15-Tampa Bay Mutiny-Red Bull New York,Regular
2000-08-18,2000,MLS,True,Chicago Fire,LA Galaxy,2,1,,,False,,False,,fbcsv-mls-2000-2000-08-18-Chicago Fire-LA Galaxy,Regular
2000-08-18,2000,MLS,True,D.C. United,San Jose Earthquakes,0,1,,,False,,False,,fbcsv-mls-2000-2000-08-18-D.C. United-San Jose Earthquakes,Regular
2000-08-18,2000,MLS,True,New England Revolution,Tampa Bay Mutiny,2,1,,,False,,False,,fbcsv-mls-2000-2000-08-18-New England Revolution-Tampa Bay Mutiny,Regular
2000-08-19,2000,MLS,True,Red Bull New York,Colorado Rapids,5,3,,,False,,False,,fbcsv-mls-2000-2000-08-19-Red Bull New York-Colorado Rapids,Regular
2000-08-19,2000,MLS,True,Sporting Kansas City,Miami Fusion,1,2,,,False,,False,,fbcsv-mls-2000-2000-08-19-Sporting Kansas City-Miami Fusion,Regular
2000-08-22,2000,MLS,True,Red Bull New York,Sporting Kansas City,0,0,,,False,,False,,fbcsv-mls-2000-2000-08-22-Red Bull New York-Sporting Kansas City,Regular
2000-08-25,2000,MLS,True,Colorado Rapids,Sporting Kansas City,1,1,,,False,,False,,fbcsv-mls-2000-2000-08-25-Colorado Rapids-Sporting Kansas City,Regular
2000-08-25,2000,MLS,True,D.C. United,Miami Fusion,2,1,,,False,,False,,fbcsv-mls-2000-2000-08-25-D.C. United-Miami Fusion,Regular
2000-08-25,2000,MLS,True,FC Dallas,Red Bull New York,4,6,,,False,,False,,fbcsv-mls-2000-2000-08-25-FC Dallas-Red Bull New York,Regular
2000-08-25,2000,MLS,True,San Jose Earthquakes,LA Galaxy,0,3,,,False,,False,,fbcsv-mls-2000-2000-08-25-San Jose Earthquakes-LA Galaxy,Regular
2000-08-25,2000,MLS,True,Tampa Bay Mutiny,Chicago Fire,3,3,,,False,,False,,fbcsv-mls-2000-2000-08-25-Tampa Bay Mutiny-Chicago Fire,Regular
2000-08-25,2000,MLS,True,New England Revolution,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-2000-2000-08-25-New England Revolution-Columbus Crew SC,Regular
2000-08-29,2000,MLS,True,Chicago Fire,FC Dallas,4,0,,,False,,False,,fbcsv-mls-2000-2000-08-29-Chicago Fire-FC Dallas,Regular
2000-08-29,2000,MLS,True,Colorado Rapids,Miami Fusion,3,1,,,False,,False,,fbcsv-mls-2000-2000-08-29-Colorado Rapids-Miami Fusion,Regular
2000-08-29,2000,MLS,True,Columbus Crew SC,Tampa Bay Mutiny,3,4,,,False,,False,,fbcsv-mls-2000-2000-08-29-Columbus Crew SC-Tampa Bay Mutiny,Regular
2000-08-29,2000,MLS,True,LA Galaxy,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-2000-2000-08-29-LA Galaxy-San Jose Earthquakes,Regular
2000-08-29,2000,MLS,True,New England Revolution,D.C. United,1,0,,,False,,False,,fbcsv-mls-2000-2000-08-29-New England Revolution-D.C. United,Regular
2000-09-01,2000,MLS,True,San Jose Earthquakes,Columbus Crew SC,3,0,,,False,,False,,fbcsv-mls-2000-2000-09-01-San Jose Earthquakes-Columbus Crew SC,Regular
2000-09-01,2000,MLS,True,Miami Fusion,Red Bull New York,4,1,,,False,,False,,fbcsv-mls-2000-2000-09-01-Miami Fusion-Red Bull New York,Regular
2000-09-01,2000,MLS,True,Sporting Kansas City,Tampa Bay Mutiny,1,0,,,False,,False,,fbcsv-mls-2000-2000-09-01-Sporting Kansas City-Tampa Bay Mutiny,Regular
2000-09-02,2000,MLS,True,Chicago Fire,Colorado Rapids,2,1,,,False,,False,,fbcsv-mls-2000-2000-09-02-Chicago Fire-Colorado Rapids,Regular
2000-09-02,2000,MLS,True,D.C. United,New England Revolution,2,0,,,False,,False,,fbcsv-mls-2000-2000-09-02-D.C. United-New England Revolution,Regular
2000-09-04,2000,MLS,True,Red Bull New York,Miami Fusion,2,1,,,False,,False,,fbcsv-mls-2000-2000-09-04-Red Bull New York-Miami Fusion,Regular
2000-09-05,2000,MLS,True,Chicago Fire,Columbus Crew SC,3,1,,,False,,False,,fbcsv-mls-2000-2000-09-05-Chicago Fire-Columbus Crew SC,Regular
2000-09-05,2000,MLS,True,LA Galaxy,FC Dallas,0,1,,,False,,False,,fbcsv-mls-2000-2000-09-05-LA Galaxy-FC Dallas,Regular
2000-09-05,2000,MLS,True,New England Revolution,Sporting Kansas City,0,1,,,False,,False,,fbcsv-mls-2000-2000-09-05-New England Revolution-Sporting Kansas City,Regular
2000-09-07,2000,MLS,True,Colorado Rapids,LA Galaxy,1,0,,,False,,False,,fbcsv-mls-2000-2000-09-07-Colorado Rapids-LA Galaxy,Regular
2000-09-08,2000,MLS,True,Columbus Crew SC,Chicago Fire,2,3,,,False,,False,,fbcsv-mls-2000-2000-09-08-Columbus Crew SC-Chicago Fire,Regular
2000-09-08,2000,MLS,True,D.C. United,Miami Fusion,2,6,,,False,,False,,fbcsv-mls-2000-2000-09-08-D.C. United-Miami Fusion,Regular
2000-09-08,2000,MLS,True,FC Dallas,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-2000-2000-09-08-FC Dallas-San Jose Earthquakes,Regular
2000-09-08,2000,MLS,True,Tampa Bay Mutiny,Sporting Kansas City,2,2,,,False,,False,,fbcsv-mls-2000-2000-09-08-Tampa Bay Mutiny-Sporting Kansas City,Regular
2000-09-08,2000,MLS,True,New England Revolution,Red Bull New York,4,3,,,False,,False,,fbcsv-mls-2000-2000-09-08-New England Revolution-Red Bull New York,Regular
2000-09-13,2000,MLS,True,Tampa Bay Mutiny,LA Galaxy,0,1,,,False,,False,,fbcsv-mls-2000-2000-09-13-Tampa Bay Mutiny-LA Galaxy,Playoff
2000-09-14,2000,MLS,True,Chicago Fire,New England Revolution,2,1,,,False,,False,,fbcsv-mls-2000-2000-09-14-Chicago Fire-New England Revolution,Playoff
2000-09-15,2000,MLS,True,Sporting Kansas City,Colorado Rapids,1,0,,,False,,False,,fbcsv-mls-2000-2000-09-15-Sporting Kansas City-Colorado Rapids,Playoff
2000-09-18,2000,MLS,True,New England Revolution,Chicago Fire,2,1,,,False,,False,,fbcsv-mls-2000-2000-09-18-New England Revolution-Chicago Fire,Playoff
2000-09-19,2000,MLS,True,Colorado Rapids,Sporting Kansas City,0,0,,,False,,False,,fbcsv-mls-2000-2000-09-19-Colorado Rapids-Sporting Kansas City,Playoff
2000-09-19,2000,MLS,True,FC Dallas,Red Bull New York,1,2,,,False,,False,,fbcsv-mls-2000-2000-09-19-FC Dallas-Red Bull New York,Playoff
2000-09-19,2000,MLS,True,LA Galaxy,Tampa Bay Mutiny,5,2,,,False,,False,,fbcsv-mls-2000-2000-09-19-LA Galaxy-Tampa Bay Mutiny,Playoff
2000-09-21,2000,MLS,True,Chicago Fire,New England Revolution,6,0,,,False,,False,,fbcsv-mls-2000-2000-09-21-Chicago Fire-New England Revolution,Playoff
2000-09-23,2000,MLS,True,Sporting Kansas City,Colorado Rapids,3,2,,,False,,False,,fbcsv-mls-2000-2000-09-23-Sporting Kansas City-Colorado Rapids,Playoff
2000-09-25,2000,MLS,True,Chicago Fire,Red Bull New York,3,0,,,False,,False,,fbcsv-mls-2000-2000-09-25-Chicago Fire-Red Bull New York,Playoff
2000-09-28,2000,MLS,True,Sporting Kansas City,LA Galaxy,0,0,,,False,,False,,fbcsv-mls-2000-2000-09-28-Sporting Kansas City-LA Galaxy,Playoff
2000-09-29,2000,MLS,True,Red Bull New York,Chicago Fire,2,0,,,False,,False,,fbcsv-mls-2000-2000-09-29-Red Bull New York-Chicago Fire,Playoff
2000-10-05,2000,MLS,True,Chicago Fire,Red Bull New York,3,2,,,False,,False,,fbcsv-mls-2000-2000-10-05-Chicago Fire-Red Bull New York,Playoff
2000-10-05,2000,MLS,True,Sporting Kansas City,LA Galaxy,1,0,,,False,,False,,fbcsv-mls-2000-2000-10-05-Sporting Kansas City-LA Galaxy,Playoff
2000-10-14,2000,MLS,True,Chicago Fire,Sporting Kansas City,0,1,,,False,,False,,fbcsv-mls-2000-2000-10-14-Chicago Fire-Sporting Kansas City,Playoff
2001-04-06,2001,MLS,True,Columbus Crew SC,Chicago Fire,1,1,,,False,,False,,fbcsv-mls-2001-2001-04-06-Columbus Crew SC-Chicago Fire,Regular
2001-04-06,2001,MLS,True,D.C. United,Sporting Kansas City,3,2,,,False,,False,,fbcsv-mls-2001-2001-04-06-D.C. United-Sporting Kansas City,Regular
2001-04-06,2001,MLS,True,FC Dallas,Tampa Bay Mutiny,2,4,,,False,,False,,fbcsv-mls-2001-2001-04-06-FC Dallas-Tampa Bay Mutiny,Regular
2001-04-06,2001,MLS,True,LA Galaxy,San Jose Earthquakes,2,3,,,False,,False,,fbcsv-mls-2001-2001-04-06-LA Galaxy-San Jose Earthquakes,Regular
2001-04-06,2001,MLS,True,Miami Fusion,Colorado Rapids,2,1,,,False,,False,,fbcsv-mls-2001-2001-04-06-Miami Fusion-Colorado Rapids,Regular
2001-04-06,2001,MLS,True,Red Bull New York,New England Revolution,2,1,,,False,,False,,fbcsv-mls-2001-2001-04-06-Red Bull New York-New England Revolution,Regular
2001-04-13,2001,MLS,True,Chicago Fire,D.C. United,2,0,,,False,,False,,fbcsv-mls-2001-2001-04-13-Chicago Fire-D.C. United,Regular
